"rec","presence","site","year","month","day","hour","minute","species","songtype"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,20,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,21,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,22,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,23,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,24,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,25,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,26,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,27,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,28,"Strix aluco","Common Song"
"20240907_052000.WAV",0,Winkeläcker,2024,9,7,5,29,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,45,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,46,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,47,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,48,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,49,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,50,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,51,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,52,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,53,"Strix aluco","Common Song"
"20240907_204500.WAV",0,Winkeläcker,2024,9,7,20,54,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,20,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,21,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,22,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,23,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,24,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,25,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,26,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,27,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,28,"Strix aluco","Common Song"
"20240908_062000.WAV",0,Winkeläcker,2024,9,8,6,29,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,20,55,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,20,56,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,20,57,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,20,58,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,20,59,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,21,0,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,21,1,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,21,2,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,21,3,"Strix aluco","Common Song"
"20240909_205500.WAV",0,Winkeläcker,2024,9,9,21,4,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,6,55,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,6,56,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,6,57,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,6,58,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,6,59,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,7,0,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,7,1,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,7,2,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,7,3,"Strix aluco","Common Song"
"20240910_065500.WAV",0,Winkeläcker,2024,9,10,7,4,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,35,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,36,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,37,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,38,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,39,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,40,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,41,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,42,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,43,"Strix aluco","Common Song"
"20240912_063501.WAV",0,Winkeläcker,2024,9,12,6,44,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,25,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,26,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,27,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,28,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,29,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,30,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,31,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,32,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,33,"Strix aluco","Common Song"
"20240912_062501.WAV",0,Winkeläcker,2024,9,12,6,34,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,50,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,51,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,52,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,53,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,54,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,55,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,56,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,57,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,58,"Strix aluco","Common Song"
"20240911_205000.WAV",0,Winkeläcker,2024,9,11,20,59,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,0,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,1,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,2,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,3,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,4,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,5,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,6,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,7,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,8,"Strix aluco","Common Song"
"20240911_200000.WAV",0,Winkeläcker,2024,9,11,20,9,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,45,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,46,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,47,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,48,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,49,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,50,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,51,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,52,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,53,"Strix aluco","Common Song"
"20240911_054500.WAV",0,Winkeläcker,2024,9,11,5,54,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,10,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,11,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,12,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,13,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,14,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,15,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,16,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,17,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,18,"Strix aluco","Common Song"
"20240910_201000.WAV",0,Winkeläcker,2024,9,10,20,19,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,15,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,16,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,17,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,18,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,19,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,20,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,21,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,22,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,23,"Strix aluco","Common Song"
"20240910_061500.WAV",0,Winkeläcker,2024,9,10,6,24,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,45,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,46,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,47,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,48,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,49,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,50,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,51,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,52,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,53,"Strix aluco","Common Song"
"20240910_054500.WAV",0,Winkeläcker,2024,9,10,5,54,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,5,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,6,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,7,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,8,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,9,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,10,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,11,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,12,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,13,"Strix aluco","Common Song"
"20240909_210500.WAV",0,Winkeläcker,2024,9,9,21,14,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,5,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,6,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,7,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,8,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,9,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,10,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,11,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,12,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,13,"Strix aluco","Common Song"
"20240909_200500.WAV",0,Winkeläcker,2024,9,9,20,14,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,25,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,26,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,27,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,28,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,29,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,30,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,31,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,32,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,33,"Strix aluco","Common Song"
"20240909_192500.WAV",0,Winkeläcker,2024,9,9,19,34,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,5,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,6,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,7,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,8,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,9,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,10,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,11,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,12,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,13,"Strix aluco","Common Song"
"20240909_070500.WAV",0,Winkeläcker,2024,9,9,7,14,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,6,55,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,6,56,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,6,57,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,6,58,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,6,59,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,7,0,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,7,1,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,7,2,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,7,3,"Strix aluco","Common Song"
"20240909_065500.WAV",0,Winkeläcker,2024,9,9,7,4,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,20,55,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,20,56,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,20,57,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,20,58,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,20,59,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,21,0,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,21,1,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,21,2,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,21,3,"Strix aluco","Common Song"
"20240902_205500.WAV",0,Winkeläcker,2024,9,2,21,4,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,15,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,16,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,17,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,18,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,19,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,20,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,21,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,22,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,23,"Strix aluco","Common Song"
"20240904_211500.WAV",0,Winkeläcker,2024,9,4,21,24,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,35,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,36,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,37,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,38,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,39,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,40,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,41,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,42,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,43,"Strix aluco","Common Song"
"20240905_063500.WAV",0,Winkeläcker,2024,9,5,6,44,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,20,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,21,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,22,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,23,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,24,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,25,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,26,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,27,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,28,"Strix aluco","Common Song"
"20240911_202000.WAV",0,Winkeläcker,2024,9,11,20,29,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,50,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,51,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,52,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,53,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,54,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,55,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,56,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,57,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,58,"Strix aluco","Common Song"
"20240911_195000.WAV",0,Winkeläcker,2024,9,11,19,59,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,20,55,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,20,56,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,20,57,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,20,58,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,20,59,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,21,0,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,21,1,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,21,2,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,21,3,"Strix aluco","Common Song"
"20240908_205500.WAV",0,Winkeläcker,2024,9,8,21,4,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,10,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,11,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,12,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,13,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,14,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,15,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,16,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,17,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,18,"Strix aluco","Common Song"
"20240908_061000.WAV",0,Winkeläcker,2024,9,8,6,19,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,25,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,26,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,27,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,28,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,29,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,30,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,31,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,32,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,33,"Strix aluco","Common Song"
"20240908_192500.WAV",0,Winkeläcker,2024,9,8,19,34,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,15,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,16,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,17,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,18,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,19,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,20,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,21,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,22,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,23,"Strix aluco","Common Song"
"20240911_071500.WAV",0,Winkeläcker,2024,9,11,7,24,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,15,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,16,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,17,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,18,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,19,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,20,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,21,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,22,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,23,"Strix aluco","Common Song"
"20240911_061500.WAV",0,Winkeläcker,2024,9,11,6,24,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,35,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,36,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,37,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,38,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,39,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,40,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,41,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,42,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,43,"Strix aluco","Common Song"
"20240907_203500.WAV",0,Winkeläcker,2024,9,7,20,44,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,30,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,31,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,32,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,33,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,34,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,35,"Strix aluco","Common Song"
"20240907_063000.WAV",0,Winkeläcker,2024,9,7,6,36,"Strix aluco","Common Song"
